source,target,weight,synapse_count
10707,21373,12,12
10755,16763,12,12
10755,23164,12,12
10755,25808,12,12
10768,12099,12,12
10771,17633,12,12
10771,153910,12,12
10776,10547,12,12
10776,15562,12,12
10779,16438,12,12
10779,20114,12,12
10791,11793,12,12
10793,219796,12,12
10794,26238,12,12
10853,15027,12,12
10853,18501,12,12
10854,11657,12,12
10883,18192,12,12
10884,10679,12,12
10884,12815,12,12
10884,18827,12,12
10899,12818,12,12
10902,10788,12,12
10960,26365,12,12
10972,19206,12,12
10974,10927,12,12
10974,11717,12,12
10981,12443,12,12
10981,17075,12,12
10983,10196,12,12
10984,27275,12,12
10984,164835,12,12
10994,14343,12,12
10994,14468,12,12
10999,10791,12,12
10999,11022,12,12
10999,18491,12,12
11006,10173,12,12
11026,18677,12,12
11029,10461,12,12
11029,11288,12,12
11029,101118,12,12
11030,10690,12,12
11041,10462,12,12
11041,15778,12,12
11052,11786,12,12
11065,12118,12,12
11110,17580,12,12
11133,10679,12,12
11133,11011,12,12
11133,19091,12,12
11152,19886,12,12
11152,21134,12,12
11162,21471,12,12
11187,10011,12,12
11187,11013,12,12
11191,10523,12,12
11195,21134,12,12
11195,21519,12,12
11223,10571,12,12
11223,11367,12,12
11223,30530,12,12
11264,10462,12,12
11264,12113,12,12
11264,25750,12,12
11316,10205,12,12
11316,20572,12,12
11323,10876,12,12
11323,10927,12,12
11336,12344,12,12
11348,28219,12,12
11354,11744,12,12
11354,21808,12,12
11354,155654,12,12
11356,10449,12,12
11356,11623,12,12
11357,13627,12,12
11368,23363,12,12
11404,19796,12,12
11406,11704,12,12
11411,11704,12,12
11411,11793,12,12
11411,11819,12,12
11411,13477,12,12
11411,15819,12,12
11420,10471,12,12
11420,11793,12,12
11420,12725,12,12
11420,152696,12,12
11422,12299,12,12
11423,11877,12,12
11423,159959,12,12
11425,19833,12,12
11445,10474,12,12
11445,11471,12,12
11445,12360,12,12
11493,13574,12,12
11493,26757,12,12
11503,12072,12,12
11507,26717,12,12
11514,11059,12,12
11530,11336,12,12
11532,24539,12,12
11550,10811,12,12
11550,12701,12,12
11560,19833,12,12
11577,10116,12,12
11605,10059,12,12
11609,23363,12,12
11617,10571,12,12
11617,10652,12,12
11617,11822,12,12
11646,14482,12,12
11646,15697,12,12
11646,22354,12,12
11646,164554,12,12
11653,11655,12,12
11653,14432,12,12
11678,12474,12,12
11678,27610,12,12
11709,10590,12,12
11749,41482,12,12
11766,10217,12,12
11772,10646,12,12
11772,11879,12,12
11772,13293,12,12
11772,13427,12,12
11772,20650,12,12
11772,158432,12,12
11780,10342,12,12
11793,10372,12,12
11819,19638,12,12
11822,22354,12,12
11879,14855,12,12
11904,13253,12,12
11925,10776,12,12
11925,18398,12,12
11927,12860,12,12
11934,29743,12,12
11955,10192,12,12
11955,12061,12,12
11955,102868,12,12
12007,11493,12,12
12007,17498,12,12
12025,11422,12,12
12025,11965,12,12
12025,14954,12,12
12025,16619,12,12
12050,10213,12,12
12050,11289,12,12
12050,25052,12,12
12072,13803,12,12
12072,152620,12,12
12098,12880,12,12
12098,23104,12,12
12098,153756,12,12
12099,10059,12,12
12099,11766,12,12
12099,23374,12,12
12118,10876,12,12
12151,11506,12,12
12151,22349,12,12
12187,19758,12,12
12187,26590,12,12
12202,11511,12,12
12202,100352,12,12
12260,20605,12,12
12312,157860,12,12
12312,164042,12,12
12343,15569,12,12
12343,17177,12,12
12344,13477,12,12
12412,10568,12,12
12430,10780,12,12
12447,10449,12,12
12447,10547,12,12
12447,11029,12,12
12447,16035,12,12
12447,17947,12,12
12452,11617,12,12
12510,11420,12,12
12515,10232,12,12
12549,10811,12,12
12567,11415,12,12
12591,21605,12,12
12591,21900,12,12
12591,22967,12,12
12596,10384,12,12
12596,16590,12,12
12605,20837,12,12
12616,10728,12,12
12616,20285,12,12
12635,11133,12,12
12639,18399,12,12
12677,10599,12,12
12677,11368,12,12
12677,11392,12,12
12701,18192,12,12
12708,13397,12,12
12711,10170,12,12
12711,10251,12,12
12818,11030,12,12
12858,15697,12,12
12860,26523,12,12
12901,10427,12,12
12901,18983,12,12
12901,22546,12,12
12903,25422,12,12
13009,10568,12,12
13013,18809,12,12
13013,23104,12,12
13064,11319,12,12
13064,26238,12,12
13081,175327,12,12
13118,10154,12,12
13124,12193,12,12
13135,10981,12,12
13206,24664,12,12
13246,11373,12,12
13246,17345,12,12
13253,25692,12,12
13278,10547,12,12
13278,11129,12,12
13278,12412,12,12
13278,15542,12,12
13278,19861,12,12
13301,11416,12,12
13301,18456,12,12
13312,19675,12,12
13318,15107,12,12
13323,10265,12,12
13339,10123,12,12
13377,13353,12,12
13500,23670,12,12
13513,16608,12,12
13513,164082,12,12
13530,15660,12,12
13530,25517,12,12
13538,10340,12,12
13574,22313,12,12
13574,166486,12,12
13605,11493,12,12
13612,11935,12,12
13612,12236,12,12
13612,19454,12,12
13612,20462,12,12
13635,10340,12,12
13660,13427,12,12
13709,16699,12,12
13779,14314,12,12
13779,17633,12,12
13779,164042,12,12
13782,24382,12,12
13782,157409,12,12
13803,10246,12,12
13884,11415,12,12
13884,25892,12,12
13905,12061,12,12
13905,16910,12,12
13908,15562,12,12
13925,11511,12,12
14004,15862,12,12
14011,11373,12,12
14011,11865,12,12
14011,12253,12,12
14011,13135,12,12
14012,12880,12,12
14012,13206,12,12
14012,20462,12,12
14012,21560,12,12
14076,10791,12,12
14076,13081,12,12
14084,15192,12,12
14084,23948,12,12
14096,10154,12,12
14096,12567,12,12
14096,15741,12,12
14164,10312,12,12
14164,11425,12,12
14230,14091,12,12
14261,13109,12,12
14261,27362,12,12
14261,164383,12,12
14292,13278,12,12
14355,10679,12,12
14361,10480,12,12
14361,23433,12,12
14389,10707,12,12
14389,24076,12,12
14389,155809,12,12
14413,12903,12,12
14443,13684,12,12
14454,21605,12,12
14481,11879,12,12
14481,166486,12,12
14532,152857,12,12
14555,16064,12,12
14555,155644,12,12
14567,14346,12,12
14588,26301,12,12
14617,13249,12,12
14617,17857,12,12
14650,14230,12,12
14650,27427,12,12
14650,101053,12,12
14671,18242,12,12
14707,11822,12,12
14707,101219,12,12
14767,21551,12,12
14788,10415,12,12
14788,100855,12,12
14788,163791,12,12
14876,10312,12,12
15001,11646,12,12
15001,26566,12,12
15001,26712,12,12
15001,102619,12,12
15001,155853,12,12
15068,21264,12,12
15068,27105,12,12
15078,16241,12,12
15093,12072,12,12
15093,15448,12,12
15093,21915,12,12
15103,17415,12,12
15105,21651,12,12
15105,22006,12,12
15105,154383,12,12
15115,10983,12,12
15125,14379,12,12
15125,17704,12,12
15125,23340,12,12
15125,102391,12,12
15179,10099,12,12
15187,68570,12,12
15192,24339,12,12
15217,15034,12,12
15217,18860,12,12
15217,22546,12,12
15234,11297,12,12
15234,18341,12,12
15238,19661,12,12
15238,23641,12,12
15292,10691,12,12
15307,28122,12,12
15332,14011,12,12
15332,17161,12,12
15332,23431,12,12
15357,11303,12,12
15391,11822,12,12
15426,12360,12,12
15540,13797,12,12
15542,12061,12,12
15562,11955,12,12
15562,21397,12,12
15566,14295,12,12
15588,12160,12,12
15608,11819,12,12
15608,18192,12,12
15608,19638,12,12
15609,11505,12,12
15609,15165,12,12
15609,18700,12,12
15649,24883,12,12
15697,19004,12,12
15697,169911,12,12
15702,16617,12,12
15702,20532,12,12
15741,14196,12,12
15782,15869,12,12
15806,12338,12,12
15845,29014,12,12
15862,16824,12,12
15862,23100,12,12
15881,10445,12,12
15888,16228,12,12
16008,20328,12,12
16008,21588,12,12
16025,12591,12,12
16025,21719,12,12
16025,25871,12,12
16067,17285,12,12
16067,28915,12,12
16097,18579,12,12
16122,13738,12,12
16176,11935,12,12
16241,28122,12,12
16245,12299,12,12
16328,11319,12,12
16328,18089,12,12
16374,16971,12,12
16374,49886,12,12
16425,17546,12,12
16438,100826,12,12
16473,13100,12,12
16473,101025,12,12
16486,13403,12,12
16486,16839,12,12
16512,20407,12,12
16512,21605,12,12
16512,101219,12,12
16595,29789,12,12
16649,11772,12,12
16721,166385,12,12
16763,13612,12,12
16803,10156,12,12
16803,14588,12,12
16824,15697,12,12
16824,28915,12,12
17021,10153,12,12
17103,16396,12,12
17130,11550,12,12
17130,15869,12,12
17150,11223,12,12
17155,15115,12,12
17177,21255,12,12
17185,10890,12,12
17185,11609,12,12
17188,10262,12,12
17188,10412,12,12
17188,10793,12,12
17188,10972,12,12
17188,11404,12,12
17201,18373,12,12
17264,17562,12,12
17285,20751,12,12
17415,10780,12,12
17415,23371,12,12
17450,11069,12,12
17475,156960,12,12
17562,11472,12,12
17562,17264,12,12
17562,163638,12,12
17580,19056,12,12
17584,10728,12,12
17592,18471,12,12
17615,10232,12,12
17615,163638,12,12
17742,17704,12,12
17768,21992,12,12
17768,166047,12,12
17890,24382,12,12
17910,10679,12,12
17910,11653,12,12
17910,12250,12,12
17919,12342,12,12
17919,16249,12,12
17963,10554,12,12
18013,14012,12,12
18013,19449,12,12
18063,14314,12,12
18063,19351,12,12
18063,49582,12,12
18091,14482,12,12
18091,20839,12,12
18126,11780,12,12
18192,20041,12,12
18219,163791,12,12
18242,14159,12,12
18246,33414,12,12
18246,156783,12,12
18335,11609,12,12
18385,10755,12,12
18411,13434,12,12
18413,11152,12,12
18445,10407,12,12
18451,18963,12,12
18451,20142,12,12
18456,10939,12,12
18496,22896,12,12
18496,24447,12,12
18516,18889,12,12
18518,10011,12,12
18518,10407,12,12
18518,24281,12,12
18520,14848,12,12
18573,20462,12,12
18611,21560,12,12
18677,13109,12,12
18680,10510,12,12
18691,11423,12,12
18700,10571,12,12
18700,17476,12,12
18700,20018,12,12
18700,102062,12,12
18720,12903,12,12
18720,27891,12,12
18761,13434,12,12
18827,10154,12,12
18860,11195,12,12
18860,11282,12,12
18899,12573,12,12
18899,13109,12,12
18900,14020,12,12
18900,18286,12,12
18924,14091,12,12
18924,25181,12,12
18926,152620,12,12
19004,15660,12,12
19240,16241,12,12
19240,100167,12,12
19240,100541,12,12
19324,10200,12,12
19324,13109,12,12
19351,13206,12,12
19351,154996,12,12
19351,155684,12,12
19449,10073,12,12
19449,10105,12,12
19449,21628,12,12
19451,12479,12,12
19451,16254,12,12
19454,25219,12,12
19581,12088,12,12
19581,15307,12,12
19661,17632,12,12
19661,26757,12,12
19678,15862,12,12
19678,154207,12,12
19697,10192,12,12
19718,13819,12,12
19833,155853,12,12
19848,10433,12,12
19884,10200,12,12
19975,10407,12,12
19996,17562,12,12
20114,163342,12,12
20175,24664,12,12
20181,10461,12,12
20185,13738,12,12
20185,14707,12,12
20328,28449,12,12
20335,26796,12,12
20370,16801,12,12
20401,11262,12,12
20401,18691,12,12
20407,28915,12,12
20420,10347,12,12
20441,19372,12,12
20443,27191,12,12
20484,12312,12,12
20504,10854,12,12
20532,12159,12,12
20532,20727,12,12
20645,12591,12,12
20645,17742,12,12
20645,19240,12,12
20647,13950,12,12
20647,20018,12,12
20650,10547,12,12
20680,26177,12,12
20837,19946,12,12
20839,12312,12,12
20898,13538,12,12
20898,14532,12,12
21020,23100,12,12
21189,11006,12,12
21189,22515,12,12
21247,13127,12,12
21311,12452,12,12
21322,11609,12,12
21322,19833,12,12
21351,20080,12,12
21368,100167,12,12
21368,102062,12,12
21373,10340,12,12
21373,11865,12,12
21373,12582,12,12
21507,14954,12,12
21588,10342,12,12
21605,13333,12,12
21628,19351,12,12
21719,13538,12,12
21719,14379,12,12
21781,13605,12,12
21821,35109,12,12
21866,11400,12,12
21885,154903,12,12
21900,10170,12,12
21900,14707,12,12
21900,19449,12,12
21900,19678,12,12
21915,10196,12,12
21915,152621,12,12
22004,18700,12,12
22210,15114,12,12
22218,12107,12,12
22354,20199,12,12
22391,11782,12,12
22391,28339,12,12
22397,13253,12,12
22515,11747,12,12
22538,10890,12,12
22546,11766,12,12
22546,19751,12,12
22546,22215,12,12
22740,14707,12,12
22827,22096,12,12
22919,10640,12,12
22919,20119,12,12
22967,25897,12,12
22985,15262,12,12
22985,17970,12,12
22994,24149,12,12
23104,10011,12,12
23190,17075,12,12
23199,27150,12,12
23224,11013,12,12
23328,10504,12,12
23393,102868,12,12
23431,26566,12,12
23455,23630,12,12
23482,17633,12,12
23573,17471,12,12
23573,23482,12,12
23580,15862,12,12
23580,19351,12,12
23580,26039,12,12
23630,15446,12,12
23630,19751,12,12
23641,13434,12,12
23641,152620,12,12
23777,15883,12,12
23777,18240,12,12
23811,24453,12,12
23849,20407,12,12
23849,31679,12,12
23849,157188,12,12
23878,10147,12,12
23973,11877,12,12
23991,11793,12,12
24181,21322,12,12
24281,17285,12,12
24382,10826,12,12
24382,11511,12,12
24447,10960,12,12
24453,28684,12,12
24700,13671,12,12
24700,17179,12,12
24749,23158,12,12
24925,12790,12,12
25052,11316,12,12
25181,16721,12,12
25192,10433,12,12
25192,20462,12,12
25261,11514,12,12
25261,27092,12,12
25366,14012,12,12
25366,162783,12,12
25477,15609,12,12
25532,13109,12,12
25571,10554,12,12
25585,14884,12,12
25588,165339,12,12
25683,11865,12,12
25683,15609,12,12
25692,16763,12,12
25694,21900,12,12
25694,152857,12,12
25848,27092,12,12
25871,162783,12,12
25902,11514,12,12
26039,18700,12,12
26039,21560,12,12
26039,22576,12,12
26231,19678,12,12
26282,15933,12,12
26304,13288,12,12
26358,22078,12,12
26387,10825,12,12
26387,14012,12,12
26387,15702,12,12
26462,18566,12,12
26488,14767,12,12
26712,10620,12,12
26712,10679,12,12
26733,10679,12,12
26733,11509,12,12
27092,18385,12,12
27092,154207,12,12
27119,24141,12,12
27145,152620,12,12
27275,11819,12,12
27300,13157,12,12
27472,16903,12,12
27485,25532,12,12
27485,26792,12,12
27532,11766,12,12
27532,17615,12,12
27635,12903,12,12
27711,11129,12,12
27891,12399,12,12
27891,25532,12,12
27897,22967,12,12
28051,10620,12,12
28051,15452,12,12
28224,17284,12,12
28224,28786,12,12
28228,26137,12,12
28238,15862,12,12
28339,22215,12,12
28339,102493,12,12
28627,19884,12,12
28701,10200,12,12
28743,11223,12,12
28786,12711,12,12
28786,15862,12,12
28786,16067,12,12
28786,18677,12,12
28786,18691,12,12
28889,12903,12,12
28915,10433,12,12
28915,16122,12,12
29000,11406,12,12
29035,14707,12,12
29431,10433,12,12
29431,10764,12,12
29789,10073,12,12
29817,10366,12,12
29902,21368,12,12
30260,11029,12,12
30260,11356,12,12
30260,23671,12,12
30487,20645,12,12
30545,12701,12,12
30809,16734,12,12
30809,28915,12,12
31215,12903,12,12
31630,10568,12,12
31630,13500,12,12
31679,24141,12,12
32044,16241,12,12
32231,15609,12,12
34313,154133,12,12
34905,103220,12,12
36930,16025,12,12
37065,12891,12,12
37234,12479,12,12
37455,10171,12,12
37455,10366,12,12
37455,15609,12,12
37455,25532,12,12
41239,11026,12,12
45669,20462,12,12
76087,17177,12,12
100139,22210,12,12
100167,18720,12,12
100492,10854,12,12
100492,16079,12,12
100492,20328,12,12
100563,10564,12,12
100563,163638,12,12
101025,10067,12,12
101025,13339,12,12
101025,17704,12,12
101025,102391,12,12
101053,13819,12,12
101116,11489,12,12
101218,18720,12,12
101218,22061,12,12
101336,10510,12,12
101336,10825,12,12
102062,13738,12,12
102062,21897,12,12
102062,27362,12,12
102391,16241,12,12
102391,24161,12,12
102430,15049,12,12
102493,10768,12,12
102493,28526,12,12
102619,29689,12,12
102868,15791,12,12
102924,11400,12,12
102924,12113,12,12
102954,10782,12,12
103220,10690,12,12
103220,11415,12,12
103220,23158,12,12
152324,10764,12,12
152324,34021,12,12
152391,16241,12,12
152620,152621,12,12
152696,10169,12,12
152857,10329,12,12
152857,20462,12,12
152857,25532,12,12
153102,11022,12,12
153943,16458,12,12
154122,21682,12,12
154207,10067,12,12
154207,14314,12,12
154207,20199,12,12
154304,11425,12,12
154383,10691,12,12
154554,21873,12,12
154996,13109,12,12
154996,25897,12,12
155077,18611,12,12
155099,166337,12,12
155115,157432,12,12
155115,162912,12,12
155532,22313,12,12
155644,18842,12,12
155654,14654,12,12
155654,27752,12,12
155684,16801,12,12
155685,45116,12,12
155778,16630,12,12
155809,17881,12,12
155809,20335,12,12
156783,15806,12,12
157188,25532,12,12
157188,25897,12,12
157260,13009,12,12
157429,157432,12,12
158109,22899,12,12
158242,11223,12,12
158242,14884,12,12
158245,18700,12,12
158245,101218,12,12
158479,14012,12,12
158479,14884,12,12
158754,27362,12,12
159203,25345,12,12
159614,19718,12,12
159900,12858,12,12
159900,18513,12,12
159900,29415,12,12
159900,100541,12,12
160183,12250,12,12
162539,11011,12,12
162543,20968,12,12
162543,23240,12,12
163638,12050,12,12
163791,10116,12,12
163791,10118,12,12
165061,162830,12,12
165339,12312,12,12
165339,20462,12,12
165339,27665,12,12
165339,152391,12,12
165614,15446,12,12
165614,23455,12,12
166392,26132,12,12
166392,154383,12,12
166486,158109,12,12
186215,10826,12,12
10059,10051,13,13
10059,10463,13,13
10059,13383,13,13
10059,14084,13,13
10059,14091,13,13
10059,153756,13,13
10065,11126,13,13
10065,13383,13,13
10065,15332,13,13
10065,16696,13,13
10107,11173,13,13
10107,11605,13,13
10118,13206,13,13
10118,20199,13,13
10118,25848,13,13
10118,154207,13,13
10125,10461,13,13
10125,10685,13,13
10126,12343,13,13
10126,12616,13,13
10126,15569,13,13
10126,17601,13,13
10126,18168,13,13
10126,19056,13,13
10126,26708,13,13
10133,10876,13,13
10134,10231,13,13
10134,14649,13,13
10144,10547,13,13
10153,100306,13,13
10169,11819,13,13
10169,13006,13,13
10169,17498,13,13
10169,19638,13,13
10186,12028,13,13
10198,10153,13,13
10198,11411,13,13
10198,15262,13,13
10203,19074,13,13
10206,10994,13,13
10213,21931,13,13
10217,10059,13,13
10217,14091,13,13
10217,158008,13,13
10229,13064,13,13
10231,11400,13,13
10231,12758,13,13
10231,14649,13,13
10231,15380,13,13
10232,11011,13,13
10235,25344,13,13
10237,11195,13,13
10237,13884,13,13
10242,21944,13,13
10262,11404,13,13
10265,164741,13,13
10268,11532,13,13
10268,16209,13,13
10297,11065,13,13
10297,12483,13,13
10297,16696,13,13
10312,20441,13,13
10312,22006,13,13
10332,13628,13,13
10340,10173,13,13
10340,17498,13,13
10340,22218,13,13
10342,12515,13,13
10354,10205,13,13
10354,10232,13,13
10354,13300,13,13
10354,14783,13,13
10354,17050,13,13
10372,16903,13,13
10372,20041,13,13
10372,40443,13,13
10380,96565,13,13
10384,100306,13,13
10384,165340,13,13
10412,14536,13,13
10427,18983,13,13
10427,165560,13,13
10428,17637,13,13
10445,10590,13,13
10449,10528,13,13
10449,17188,13,13
10463,10513,13,13
10498,26523,13,13
10504,29743,13,13
10528,10449,13,13
10534,154133,13,13
10547,15798,13,13
10554,22780,13,13
10555,11717,13,13
10558,17498,13,13
10561,15018,13,13
10562,11976,13,13
