node_id,cell_type,region,x,y,z,side,cell_class,predicted_nt,coordinate_field
16122,IN11A035,VNC,0.5421352766598816,-0.2277716487716954,0.7274795282564446,R,intrinsic neuron,glutamate,position
16155,IN06A023,VNC,0.1954332862004133,-0.334675326693289,0.1319592274344671,R,intrinsic neuron,glutamate,position
16176,IN01A037,VNC,0.2953882250571033,-0.7426464875615706,0.40770390167347764,R,intrinsic neuron,acetylcholine,position
16209,IN04B023,VNC,0.569729788523393,0.37723635346582346,-0.6682816166073621,R,intrinsic neuron,acetylcholine,position
16218,nan,VNC,0.03487732492191992,1.923798498997778,-0.3577264322451326,R,ascending neuron,glutamate,position
16228,Acc. ti flexor MN,motor,0.4265456749071585,-1.9827959662507575,0.35926317261525553,R,motor neuron,glutamate,position
16241,IN06A028,VNC,-0.2879049676025918,-1.1923100828192736,1.4272977298506766,L,intrinsic neuron,gaba,position
16245,IN03A011,VNC,-0.32191370014139875,-0.48447410538092206,0.4199310098357599,L,intrinsic neuron,acetylcholine,position
16249,nan,VNC,0.20532187640816074,-0.6126917040881333,1.1589694982674767,R,intrinsic neuron,gaba,position
16254,IN13B013,VNC,0.0,0.9398837733269109,-0.7455195239057134,L,intrinsic neuron,gaba,position
16282,IN19A039,VNC,-0.5554982364000808,-0.5379259443417188,0.6112217785167114,L,intrinsic neuron,gaba,position
16286,nan,VNC,-0.03881939804527868,1.923798498997778,-0.2977267430116382,L,ascending neuron,glutamate,position
16290,DNxl099,descending,0.23158009229765217,1.923798498997778,-0.3799757602125643,R,descending neuron,acetylcholine,position
16295,Sternal anterior rotator MN,motor,-0.869928679086968,0.24220364529111052,-0.16476529359665615,L,motor neuron,glutamate,position
16306,IN01B007,VNC,-0.2474820143884892,-1.959277157108007,0.5636496418416023,L,intrinsic neuron,gaba,position
16328,AN07B014,VNC,-0.3096197771804155,1.5473639231163665,-0.552558385257237,R,ascending neuron,acetylcholine,position
16356,ltm2-femur MN,motor,0.4033609397579129,-2.042194322295943,0.3972139782774213,R,motor neuron,glutamate,position
16374,IN08A028,VNC,-0.7809313672172413,-0.006681479870099601,-0.06106872601271035,L,intrinsic neuron,glutamate,position
16385,IN03A007,VNC,-0.3332722159205681,-1.457364389266125,1.4675202386686763,L,intrinsic neuron,acetylcholine,position
16396,IN04B041,VNC,0.10229345681122488,-0.7259427878863216,-0.07443168575290955,R,intrinsic neuron,acetylcholine,position
16400,Acc. tr flexor MN,motor,0.2607113445312864,1.4850925307270382,-0.5502198673027021,R,motor neuron,unknown,position
16412,IN13B013,VNC,-0.27681371101822644,-0.184275214817347,-0.4318908588032382,R,intrinsic neuron,gaba,position
16418,DNxn085,descending,0.04002206442189661,1.923798498997778,-0.2858337088428609,R,descending neuron,gaba,position
16419,Pleural remotor/abductor MN,motor,0.3929378311605575,1.4945802321425796,-0.5109327656665165,R,motor neuron,glutamate,position
16425,IN13B013,VNC,-0.35739235825162763,0.9807076153332194,-0.637479994406203,R,intrinsic neuron,gaba,position
16438,IN13A023,VNC,-0.46616685053684914,-2.088630607393135,0.5150084683872772,L,intrinsic neuron,gaba,position
16458,IN19A028,VNC,-0.4270801932967665,-1.6972295166027005,1.2944030952343957,L,intrinsic neuron,gaba,position
16473,IN02A018,VNC,-0.08345168357754401,-0.013630218935003185,-0.13055611666174619,L,intrinsic neuron,glutamate,position
16486,IN02A025,VNC,-0.036614509688145815,-1.856515996705875,0.9473670307814224,L,intrinsic neuron,glutamate,position
16495,Acc. ti flexor MN,motor,0.3649424305048402,-0.23171372189505415,-0.026191401090790434,R,motor neuron,glutamate,position
16512,AN06B049,VNC,0.01743866246095996,-0.20044439610298803,0.06768339108410895,L,ascending neuron,gaba,position
16519,IN13B013,VNC,-0.2985285205960502,-2.0687866121789393,0.3979489410631322,R,intrinsic neuron,gaba,position
16531,IN03B063,VNC,0.4734496635952577,-0.26899637957020994,0.44538744814083936,R,intrinsic neuron,glutamate,position
16544,IN07B045,VNC,0.3412231769659866,0.08244946159702907,-0.6605310999580465,R,intrinsic neuron,acetylcholine,position
16552,Fe reductor MN,motor,0.7744503317432447,0.06641390990879004,-0.18046677129139022,R,motor neuron,glutamate,position
16579,AN05B019,VNC,-0.16991003309663286,-0.3377488074335348,-0.07570116692822848,R,ascending neuron,gaba,position
16589,IN02A006,VNC,-0.09668101372034123,0.7568112248861818,-0.3042745932843358,L,intrinsic neuron,glutamate,position
16590,IN13A023,VNC,0.4131827151669593,-0.5220908370495828,-0.6748962816787607,R,intrinsic neuron,gaba,position
16595,AN07B052,VNC,-0.5569013471728017,0.010957626986963346,-0.1389079664993707,R,ascending neuron,acetylcholine,position
16604,EN00B001,VNC,0.031002066597262148,-1.5482325154994794,1.0096384231707507,U,efferent neuron,glutamate,position
16608,IN06A033,VNC,0.4197305654396569,0.5819568966856752,-0.251090013518343,R,intrinsic neuron,gaba,position
16617,AN06A038,VNC,-0.1987072113367621,1.923798498997778,-0.23345090666128004,L,ascending neuron,gaba,position
16619,IN04B036,VNC,-0.08819553428531474,-1.6687664123560764,0.8997280793076122,L,intrinsic neuron,acetylcholine,position
16622,AN11B015,VNC,0.23538853582360894,1.923798498997778,-0.30300511210901687,R,ascending neuron,gaba,position
16630,IN06A035,VNC,-0.31670214584272105,-0.284163338875336,0.31182466553754834,L,intrinsic neuron,glutamate,position
16632,Acc. ti flexor MN,motor,-0.5549637180104728,1.5178985968892273,-0.4570800379135137,L,motor neuron,gaba,position
16649,AN12A032,VNC,0.4373028574980189,0.4696412200693009,-0.217482169771742,R,ascending neuron,gaba,position
16682,IN07B028,VNC,0.2443417188495424,-0.1805335860900912,-0.6631368771073853,R,intrinsic neuron,glutamate,position
16696,IN03A011,VNC,-0.6320679957114222,0.5744068244324627,-0.0,L,intrinsic neuron,acetylcholine,position
16699,nan,VNC,-0.12354056279814161,-1.1302391348260485,1.4923753437854468,L,intrinsic neuron,glutamate,position
16721,IN12A039,VNC,0.43202448840064017,0.4950976583743804,-0.217482169771742,R,intrinsic neuron,acetylcholine,position
16728,MNad45,VNC,-0.2788181549792563,-1.4198144723961652,1.3344251596562922,L,motor neuron,glutamate,position
16734,AN06B041,VNC,-0.17846232733036033,1.923798498997778,-0.2458784592196653,L,ascending neuron,gaba,position
16750,MNad45,VNC,0.1540749258044968,-1.4436673555324206,0.9994825737681993,R,motor neuron,glutamate,position
16763,IN06B054,VNC,-0.13423093059030097,-0.26345075127802725,0.12126885964230776,L,intrinsic neuron,gaba,position
16801,AN06A038,VNC,0.20184750687570893,1.923798498997778,-0.33347266031667105,R,ascending neuron,gaba,position
16803,DNxl090,descending,-0.1524045558369719,1.923798498997778,-0.3459670276737573,L,descending neuron,gaba,position
16824,AN07B022,VNC,-0.55209068166633,0.010623552993458366,-0.1389079664993707,R,ascending neuron,acetylcholine,position
16839,EN00B001,VNC,-0.011959848967478285,-1.5706822878630142,1.036965675839458,U,efferent neuron,unknown,position
16857,AN05B019,VNC,0.018641328837577888,-0.4479932252901782,-0.46650092453035413,L,ascending neuron,gaba,position
16869,IN05B015,VNC,-0.33367310471277406,0.4774585515173175,-0.4135167891604643,L,intrinsic neuron,gaba,position
16883,IN03A011,VNC,-0.6289945149711764,0.5659881597961371,-0.0,L,intrinsic neuron,acetylcholine,position
16886,IN06A051,VNC,0.49456313998477247,-1.607430427148562,1.1626443121960315,R,intrinsic neuron,glutamate,position
16899,IN13B013,VNC,0.0,0.9318659974827913,-0.7476575974641453,L,intrinsic neuron,gaba,position
16901,IN02A024,VNC,-0.0803113880385972,0.7568112248861818,-0.31897384899855497,R,intrinsic neuron,glutamate,position
16903,Acc. tr flexor MN,motor,0.4552760383485868,-2.111948972139783,0.6762325776527806,R,motor neuron,glutamate,position
16910,IN13A027,VNC,-0.38732538806967387,1.239748589896981,-0.5899746725297947,L,intrinsic neuron,gaba,position
16963,Tr flexor MN,motor,-0.635675994841276,1.5881209503239742,-0.1604891464797924,L,motor neuron,glutamate,position
16967,AN01A046,VNC,-0.08612427552558385,1.923798498997778,-0.40770390167347764,L,ascending neuron,acetylcholine,position
16971,IN03A009,VNC,-0.31088925835573444,-0.48447410538092206,0.45086626163432103,L,intrinsic neuron,acetylcholine,position
16987,IN17A038,VNC,-0.46249203660829435,-1.1870985285205962,1.3655608558509564,L,intrinsic neuron,acetylcholine,position
17018,Acc. ti flexor MN,motor,-0.535386981991081,-2.0669826126140123,0.6709542085554019,L,motor neuron,gaba,position
17021,IN13B015,VNC,-0.07844057367496932,-1.655670711810681,0.31155740634274437,L,intrinsic neuron,gaba,position
17037,AN06B067,VNC,-0.13984337368118466,-0.25376260546638285,0.12126885964230776,R,ascending neuron,gaba,position
17041,AN06A018,VNC,0.4085056792578896,0.5554982364000808,-0.251090013518343,L,ascending neuron,gaba,position
17050,ltm2-femur MN,motor,0.5900414873284957,1.442130615162298,-0.669083394191774,R,motor neuron,glutamate,position
17075,AN01A046,VNC,0.11746041611635098,1.3360287148251162,-0.34590021287505635,R,ascending neuron,acetylcholine,position
17091,Pleural remotor/abductor MN,motor,-0.7066333110617338,-0.05619124570753764,-0.36447472691393323,L,motor neuron,glutamate,position
17093,AN08B074,VNC,-0.4633606289914073,-1.1001724754106001,0.6575244340165017,R,ascending neuron,acetylcholine,position
17103,IN16B010,VNC,0.6766334664449866,0.251490902310549,-0.585898969809034,R,intrinsic neuron,glutamate,position
17116,nan,VNC,-0.06828472427241791,-1.1525552775921812,1.5112171170191278,L,intrinsic neuron,acetylcholine,position
17130,IN08B082,VNC,-0.4624252218095934,-1.1001724754106001,0.6628696179125814,L,intrinsic neuron,acetylcholine,position
17133,Ti flexor MN,motor,-0.7022903491461691,1.5924639122395388,-0.19269387945367247,L,motor neuron,unknown,position
17137,Tr flexor MN,motor,0.17485432820050656,-2.243640940379446,0.8022452880028591,R,motor neuron,glutamate,position
17150,AN08B085,VNC,0.38104479699178023,-1.118412915455972,0.45647870472520474,L,ascending neuron,acetylcholine,position
17155,DNg39,descending,-0.23117920350544618,1.923798498997778,-0.3214459965504918,L,descending neuron,acetylcholine,position
17161,IN01A038,VNC,-0.25362897586898087,1.3513961185263452,-0.2762123778299175,L,intrinsic neuron,acetylcholine,position
17176,Sternal anterior rotator MN,motor,-0.48427366098481905,1.4155383252793015,-0.28723681961558184,L,motor neuron,glutamate,position
17177,IN03A009,VNC,-0.3249871808816446,-0.48447410538092206,0.45774818590052363,L,intrinsic neuron,acetylcholine,position
17179,MNad05,VNC,-0.18768276955109778,-1.3342247152601894,1.5969405037525055,L,motor neuron,unknown,position
17185,IN08B076,VNC,0.46790403530307506,0.048641173454325094,-0.32725888403747844,R,intrinsic neuron,acetylcholine,position
17188,IN08A002,VNC,0.5349192784001741,-0.18300573364202807,-0.6169010364062961,R,intrinsic neuron,glutamate,position
17201,nan,VNC,-0.36400702332302626,-1.6342231614276614,1.5122193389996426,L,intrinsic neuron,acetylcholine,position
17207,AN19B039,VNC,0.3583277654334416,0.5607097906987585,0.0066146650713986045,L,ascending neuron,acetylcholine,position
17226,Tr flexor MN,motor,-0.5226253554391908,1.424090619513029,-0.28723681961558184,L,motor neuron,glutamate,position
17250,AN06B012,VNC,0.07429805615550757,1.923798498997778,-0.3464347312646643,R,ascending neuron,gaba,position
17264,IN03A007,VNC,0.5246966141989217,0.5225585406404898,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
17284,AN06B067,VNC,0.017839551253165935,-0.20645772798607767,0.06768339108410895,L,ascending neuron,gaba,position
17285,IN06A017,VNC,0.22035520611588483,-0.334675326693289,0.15648025855773265,R,intrinsic neuron,gaba,position
17296,AN02A021,VNC,-0.09427568096710537,0.7568112248861818,-0.2997311869726681,L,ascending neuron,unknown,position
17342,IN06B038,VNC,-0.07322901937629163,-1.1621766086051246,0.7322901937629163,L,intrinsic neuron,gaba,position
17344,DNnt018,descending,0.2212237984989978,1.923798498997778,-0.35458613670618583,R,descending neuron,gaba,position
17345,IN03A007,VNC,-0.8452072035675995,0.4332939695759591,-0.07122457541526174,L,intrinsic neuron,acetylcholine,position
17374,IN13B013,VNC,0.0,0.9633357676709604,-0.7317556753733083,L,intrinsic neuron,gaba,position
17389,IN06A056,VNC,0.401690569790388,0.5615115682831704,-0.251090013518343,R,intrinsic neuron,gaba,position
17391,MNad43,VNC,0.0452336187205743,-0.686187982659229,1.2923986512733658,L,motor neuron,glutamate,position
17392,IN06A023,VNC,0.19984306291467907,-0.334675326693289,0.1386407073045667,R,intrinsic neuron,glutamate,position
17415,IN04B036,VNC,0.009153627422036454,-1.7272293612194478,0.8678574203272371,R,intrinsic neuron,acetylcholine,position
17419,ltm2-femur MN,motor,-0.8770110477492736,-0.03267243656478705,-0.19690321177183523,L,motor neuron,gaba,position
17433,IN07B035,VNC,0.3049427412713458,-1.0916869959755737,0.4647637397641282,R,intrinsic neuron,acetylcholine,position
17450,AN19A009,VNC,0.043095545162142423,1.923798498997778,-0.25543297543390775,R,ascending neuron,acetylcholine,position
17462,IN17A066,VNC,0.03915347203878366,-0.2043196544276458,1.0491927840017403,L,intrinsic neuron,acetylcholine,position
17471,AN05B019,VNC,0.020979846792112747,-0.4452538185434374,-0.46650092453035413,L,ascending neuron,gaba,position
17475,IN02A024,VNC,-0.10182575322031792,0.7568112248861818,-0.30180244573239895,L,intrinsic neuron,glutamate,position
17476,AN08B085,VNC,0.385120499712541,-1.118412915455972,0.4536724831797629,L,ascending neuron,acetylcholine,position
17483,AN07B033,VNC,0.15774973973305156,1.1480786860792145,-0.502714545426294,L,ascending neuron,acetylcholine,position
17498,IN01A035,VNC,0.3229827369206147,-0.7426464875615706,0.42213589819289277,R,intrinsic neuron,acetylcholine,position
17546,IN03A011,VNC,-0.6253865158413227,0.5724023804714328,-0.0,L,intrinsic neuron,acetylcholine,position
17550,ltm2-femur MN,motor,0.45961900026415153,0.0618705035971223,-0.6006650403219541,R,motor neuron,glutamate,position
17562,IN03A012,VNC,0.5224249110430877,0.5238948366145096,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
17580,IN13B013,VNC,-0.35739235825162763,0.9791040601643954,-0.6313998477244123,R,intrinsic neuron,gaba,position
17584,IN04B037,VNC,0.6133598520751433,0.5251643177898286,-0.41892878785524496,R,intrinsic neuron,acetylcholine,position
17592,IN16B010,VNC,-0.7292167130226704,-1.5269185947138617,0.652179250120422,L,intrinsic neuron,glutamate,position
17601,IN04B036,VNC,-0.08592383112948086,-1.6687664123560764,0.8975900057491804,L,intrinsic neuron,acetylcholine,position
17607,IN03B058,VNC,0.4783271439004304,-0.28349519088832603,0.44538744814083936,R,intrinsic neuron,gaba,position
17615,IN03A011,VNC,0.5232935034262007,0.520353652283357,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
17617,IN13B013,VNC,-0.07844057367496932,-1.6602809329210497,0.29231474431685756,L,intrinsic neuron,gaba,position
17627,AN07B033,VNC,-0.3376151778361328,1.1099274360209457,-0.2827602281026151,R,ascending neuron,acetylcholine,position
17632,IN04B036,VNC,0.006013331883089641,-1.7272293612194478,0.8687260127103501,R,intrinsic neuron,acetylcholine,position
17633,IN03B063,VNC,0.4696412200693009,-0.26966452755721987,0.44538744814083936,R,intrinsic neuron,glutamate,position
17637,IN11B014,VNC,0.6376136240036049,0.7058983482760228,0.12187019283061672,R,intrinsic neuron,gaba,position
17651,IN09B031,VNC,-0.0017371847662258962,1.1591031278648787,-0.55275882965334,R,intrinsic neuron,acetylcholine,position
17653,ADNM2 MN,VNC,-0.28235933931040913,1.923798498997778,-0.19790543375235017,R,motor neuron,glutamate,position
17665,IN03A007,VNC,-0.6265223674192396,0.5759435648025856,-0.0,L,intrinsic neuron,acetylcholine,position
17666,IN07B045,VNC,0.3300651055829203,0.06607983591528505,-0.1355672265643209,R,intrinsic neuron,acetylcholine,position
17693,Acc. tr flexor MN,motor,0.4604207778485635,-2.034844694438833,0.4634942585888093,R,motor neuron,glutamate,position
17704,IN03B058,VNC,0.48407321658871605,-0.2827602281026151,0.44538744814083936,R,intrinsic neuron,gaba,position
17715,IN03B063,VNC,0.4751200335627826,-0.2712680827260438,0.44538744814083936,R,intrinsic neuron,glutamate,position
17721,IN13A027,VNC,-0.3710893919853318,1.2807060615006916,-0.5889056357505789,L,intrinsic neuron,gaba,position
17742,IN06A077,VNC,-0.3094193327843125,-0.284163338875336,0.3117578507388474,L,intrinsic neuron,gaba,position
17756,AN08B084,VNC,-0.3337399195114751,1.2122208928321705,-0.28877355998570475,R,ascending neuron,acetylcholine,position
17757,IN03A004,VNC,0.1772596609537424,-1.4436673555324206,1.004627313268176,R,intrinsic neuron,acetylcholine,position
17768,AN11B015,VNC,-0.22543313081716052,1.923798498997778,-0.1809344748822972,L,ascending neuron,gaba,position
17795,EN00B001,VNC,-0.07075687182435478,-1.7478751340180556,1.0438476001056607,U,efferent neuron,unknown,position
17826,IN13A022,VNC,-0.3778376866541324,1.3513961185263452,-0.5582376431468217,L,intrinsic neuron,gaba,position
17857,AN12A043,VNC,-0.1989744705315661,1.923798498997778,-0.34737013844647824,L,ascending neuron,gaba,position
17861,IN20A.22A017,VNC,-0.9718212471059869,0.736365896483677,-0.1639635160122442,L,intrinsic neuron,acetylcholine,position
